datetime,heartrate
14/01/22 14:20,92
14/01/22 14:21,97
14/01/22 14:22,95
14/01/22 14:23,100
14/01/22 14:24,98
14/01/22 14:25,100
14/01/22 14:26,103
14/01/22 14:27,94
14/01/22 14:28,96
14/01/22 14:29,92
14/01/22 14:30,93
14/01/22 14:31,92
14/01/22 14:32,90
14/01/22 14:33,91
14/01/22 14:34,93
14/01/22 14:35,93
14/01/22 14:36,92
14/01/22 14:37,98
14/01/22 14:38,96
14/01/22 14:39,94
14/01/22 14:40,97
14/01/22 14:41,80
14/01/22 14:42,78
14/01/22 14:43,88
14/01/22 14:44,100
14/01/22 14:45,101
14/01/22 14:46,100
14/01/22 14:47,103
14/01/22 14:48,105
14/01/22 14:49,103
14/01/22 14:50,101
14/01/22 14:51,105
14/01/22 14:52,105
14/01/22 14:53,100
14/01/22 14:54,108
14/01/22 14:55,105
14/01/22 14:56,106
14/01/22 14:57,107
14/01/22 14:58,105
14/01/22 14:59,104
14/01/22 15:00,105
14/01/22 15:01,107
14/01/22 15:02,103
14/01/22 15:03,112
14/01/22 15:04,117
14/01/22 15:05,110
14/01/22 15:06,103
14/01/22 15:07,104
14/01/22 15:08,102
14/01/22 15:09,100
14/01/22 15:10,96
14/01/22 15:11,96
14/01/22 15:12,95
14/01/22 15:13,93
14/01/22 15:14,91
14/01/22 15:15,92
14/01/22 15:16,93
14/01/22 15:17,95
14/01/22 15:18,96
14/01/22 15:19,96
14/01/22 15:20,94
14/01/22 15:21,97
14/01/22 15:22,98
14/01/22 15:23,97
14/01/22 15:24,97
14/01/22 15:25,95
14/01/22 15:26,94
14/01/22 15:27,95
14/01/22 15:28,93
14/01/22 15:29,93
14/01/22 15:30,94
14/01/22 15:31,92
14/01/22 15:32,90
14/01/22 15:33,92
14/01/22 15:34,92
14/01/22 15:35,91
14/01/22 15:36,89
14/01/22 15:37,87
14/01/22 15:38,90
14/01/22 15:39,92
14/01/22 15:40,90
14/01/22 15:41,93
14/01/22 15:42,89
14/01/22 15:43,87
14/01/22 15:44,90
14/01/22 15:45,91
14/01/22 15:46,91
14/01/22 15:47,89
14/01/22 15:48,88
14/01/22 15:49,89
14/01/22 15:50,88
14/01/22 15:51,86
14/01/22 15:52,86
14/01/22 15:53,83
14/01/22 15:54,84
14/01/22 15:55,84
14/01/22 15:56,85
14/01/22 15:57,85
14/01/22 15:58,85
14/01/22 15:59,87
14/01/22 16:00,86
14/01/22 16:01,90
14/01/22 16:02,92
14/01/22 16:03,85
14/01/22 16:04,85
14/01/22 16:05,84
14/01/22 16:06,84
14/01/22 16:07,85
14/01/22 16:08,85
14/01/22 16:09,82
14/01/22 16:10,82
14/01/22 16:11,82
14/01/22 16:12,80
14/01/22 16:13,82
14/01/22 16:14,81
14/01/22 16:15,81
14/01/22 16:16,80
14/01/22 16:17,79
14/01/22 16:18,78
14/01/22 16:19,79
14/01/22 16:20,80
14/01/22 16:21,77
14/01/22 16:22,78
14/01/22 16:23,79
14/01/22 16:24,80
14/01/22 16:25,84
14/01/22 16:26,82
14/01/22 16:27,80
14/01/22 16:28,78
14/01/22 16:29,80
14/01/22 16:30,81
14/01/22 16:31,80
14/01/22 16:32,78
14/01/22 16:33,79
14/01/22 16:34,79
14/01/22 16:35,80
14/01/22 16:36,80
14/01/22 16:37,78
14/01/22 16:38,79
14/01/22 16:39,81
14/01/22 16:40,80
14/01/22 16:41,83
14/01/22 16:42,81
14/01/22 16:43,82
14/01/22 16:44,87
14/01/22 16:45,90
14/01/22 16:46,95
14/01/22 16:47,88
14/01/22 16:48,91
14/01/22 16:49,92
14/01/22 16:50,96
14/01/22 16:51,97
14/01/22 16:52,91
14/01/22 16:53,89
14/01/22 16:54,94
14/01/22 16:55,92
14/01/22 16:56,92
14/01/22 16:57,95
14/01/22 16:58,101
14/01/22 16:59,
14/01/22 17:00,
14/01/22 17:01,
14/01/22 17:02,
14/01/22 17:03,
14/01/22 17:04,
14/01/22 17:05,
14/01/22 17:06,
14/01/22 17:07,
14/01/22 17:08,
14/01/22 17:09,
14/01/22 17:10,
14/01/22 17:11,
14/01/22 17:12,
14/01/22 17:13,
14/01/22 17:14,
14/01/22 17:15,
14/01/22 17:16,
14/01/22 17:17,
14/01/22 17:18,
14/01/22 17:19,
14/01/22 17:20,
14/01/22 17:21,
14/01/22 17:22,
14/01/22 17:23,
14/01/22 17:24,
14/01/22 17:25,
14/01/22 17:26,
14/01/22 17:27,
14/01/22 17:28,
14/01/22 17:29,
14/01/22 17:30,
14/01/22 17:31,
14/01/22 17:32,
14/01/22 17:33,
14/01/22 17:34,
14/01/22 17:35,
14/01/22 17:36,
14/01/22 17:37,
14/01/22 17:38,100
14/01/22 17:39,72
14/01/22 17:40,83
14/01/22 17:41,109
14/01/22 17:42,104
14/01/22 17:43,100
14/01/22 17:44,101
14/01/22 17:45,100
14/01/22 17:46,97
14/01/22 17:47,99
14/01/22 17:48,99
14/01/22 17:49,97
14/01/22 17:50,97
14/01/22 17:51,97
14/01/22 17:52,97
14/01/22 17:53,97
14/01/22 17:54,98
14/01/22 17:55,97
14/01/22 17:56,98
14/01/22 17:57,97
14/01/22 17:58,96
14/01/22 17:59,92
14/01/22 18:00,97
14/01/22 18:01,98
14/01/22 18:02,101
14/01/22 18:03,100
14/01/22 18:04,99
14/01/22 18:05,98
14/01/22 18:06,96
14/01/22 18:07,97
14/01/22 18:08,96
14/01/22 18:09,96
14/01/22 18:10,96
14/01/22 18:11,96
14/01/22 18:12,99
14/01/22 18:13,103
14/01/22 18:14,108
14/01/22 18:15,112
14/01/22 18:16,112
14/01/22 18:17,104
14/01/22 18:18,98
14/01/22 18:19,101
14/01/22 18:20,97
14/01/22 18:21,95
14/01/22 18:22,98
14/01/22 18:23,97
14/01/22 18:24,94
14/01/22 18:25,97
14/01/22 18:26,96
14/01/22 18:27,95
14/01/22 18:28,96
14/01/22 18:29,96
14/01/22 18:30,95
14/01/22 18:31,94
14/01/22 18:32,97
14/01/22 18:33,96
14/01/22 18:34,93
14/01/22 18:35,93
14/01/22 18:36,93
14/01/22 18:37,94
14/01/22 18:38,96
14/01/22 18:39,95
14/01/22 18:40,89
14/01/22 18:41,92
14/01/22 18:42,93
14/01/22 18:43,93
14/01/22 18:44,93
14/01/22 18:45,77
14/01/22 18:46,73
14/01/22 18:47,85
14/01/22 18:48,95
14/01/22 18:49,99
14/01/22 18:50,92
14/01/22 18:51,94
14/01/22 18:52,101
14/01/22 18:53,97
14/01/22 18:54,95
14/01/22 18:55,90
14/01/22 18:56,87
14/01/22 18:57,85
14/01/22 18:58,88
14/01/22 18:59,88
14/01/22 19:00,89
14/01/22 19:01,88
14/01/22 19:02,90
14/01/22 19:03,90
14/01/22 19:04,95
14/01/22 19:05,93
14/01/22 19:06,94
14/01/22 19:07,95
14/01/22 19:08,93
14/01/22 19:09,96
14/01/22 19:10,93
14/01/22 19:11,92
14/01/22 19:12,88
14/01/22 19:13,89
14/01/22 19:14,93
14/01/22 19:15,93
14/01/22 19:16,94
14/01/22 19:17,94
14/01/22 19:18,93
14/01/22 19:19,95
14/01/22 19:20,103
14/01/22 19:21,106
14/01/22 19:22,106
14/01/22 19:23,103
14/01/22 19:24,100
14/01/22 19:25,113
14/01/22 19:26,108
14/01/22 19:27,100
14/01/22 19:28,102
14/01/22 19:29,104
14/01/22 19:30,105
14/01/22 19:31,104
14/01/22 19:32,103
14/01/22 19:33,103
14/01/22 19:34,103
14/01/22 19:35,101
14/01/22 19:36,102
14/01/22 19:37,102
14/01/22 19:38,103
14/01/22 19:39,103
14/01/22 19:40,99
14/01/22 19:41,98
14/01/22 19:42,99
14/01/22 19:43,98
14/01/22 19:44,100
14/01/22 19:45,99
14/01/22 19:46,96
14/01/22 19:47,105
14/01/22 19:48,113
14/01/22 19:49,114
14/01/22 19:50,113
14/01/22 19:51,93
14/01/22 19:52,76
14/01/22 19:53,79
14/01/22 19:54,83
14/01/22 19:55,83
14/01/22 19:56,86
14/01/22 19:57,98
14/01/22 19:58,101
14/01/22 19:59,101
14/01/22 20:00,96
14/01/22 20:01,95
14/01/22 20:02,100
14/01/22 20:03,100
14/01/22 20:04,99
14/01/22 20:05,96
14/01/22 20:06,96
14/01/22 20:07,99
14/01/22 20:08,99
14/01/22 20:09,100
14/01/22 20:10,108
14/01/22 20:11,104
14/01/22 20:12,100
14/01/22 20:13,100
14/01/22 20:14,103
14/01/22 20:15,98
14/01/22 20:16,95
14/01/22 20:17,94
14/01/22 20:18,90
14/01/22 20:19,92
14/01/22 20:20,95
14/01/22 20:21,100
14/01/22 20:22,100
14/01/22 20:23,102
14/01/22 20:24,103
14/01/22 20:25,102
14/01/22 20:26,101
14/01/22 20:27,101
14/01/22 20:28,102
14/01/22 20:29,102
14/01/22 20:30,102
14/01/22 20:31,101
14/01/22 20:32,101
14/01/22 20:33,99
14/01/22 20:34,101
14/01/22 20:35,102
14/01/22 20:36,101
14/01/22 20:37,101
14/01/22 20:38,98
14/01/22 20:39,98
14/01/22 20:40,98
14/01/22 20:41,101
14/01/22 20:42,97
14/01/22 20:43,98
14/01/22 20:44,98
14/01/22 20:45,96
14/01/22 20:46,98
14/01/22 20:47,97
14/01/22 20:48,98
14/01/22 20:49,100
14/01/22 20:50,98
14/01/22 20:51,98
14/01/22 20:52,100
14/01/22 20:53,99
14/01/22 20:54,100
14/01/22 20:55,101
14/01/22 20:56,100
14/01/22 20:57,101
14/01/22 20:58,101
14/01/22 20:59,101
14/01/22 21:00,98
14/01/22 21:01,97
14/01/22 21:02,100
14/01/22 21:03,100
14/01/22 21:04,97
14/01/22 21:05,99
14/01/22 21:06,99
14/01/22 21:07,97
14/01/22 21:08,95
14/01/22 21:09,100
14/01/22 21:10,96
14/01/22 21:11,98
14/01/22 21:12,98
14/01/22 21:13,99
14/01/22 21:14,100
14/01/22 21:15,100
14/01/22 21:16,97
14/01/22 21:17,98
14/01/22 21:18,98
14/01/22 21:19,97
14/01/22 21:20,98
14/01/22 21:21,96
14/01/22 21:22,96
14/01/22 21:23,98
14/01/22 21:24,100
14/01/22 21:25,99
14/01/22 21:26,98
14/01/22 21:27,98
14/01/22 21:28,98
14/01/22 21:29,96
14/01/22 21:30,97
14/01/22 21:31,101
14/01/22 21:32,100
14/01/22 21:33,96
14/01/22 21:34,94
14/01/22 21:35,94
14/01/22 21:36,99
14/01/22 21:37,97
14/01/22 21:38,96
14/01/22 21:39,95
14/01/22 21:40,97
14/01/22 21:41,97
14/01/22 21:42,96
14/01/22 21:43,97
14/01/22 21:44,96
14/01/22 21:45,97
14/01/22 21:46,99
14/01/22 21:47,93
14/01/22 21:48,95
14/01/22 21:49,98
14/01/22 21:50,112
14/01/22 21:51,114
14/01/22 21:52,103
14/01/22 21:53,101
14/01/22 21:54,94
14/01/22 21:55,95
14/01/22 21:56,100
14/01/22 21:57,99
14/01/22 21:58,92
14/01/22 21:59,92
14/01/22 22:00,91
14/01/22 22:01,91
14/01/22 22:02,91
14/01/22 22:03,92
14/01/22 22:04,94
14/01/22 22:05,93
14/01/22 22:06,93
14/01/22 22:07,94
14/01/22 22:08,93
14/01/22 22:09,95
14/01/22 22:10,95
14/01/22 22:11,95
14/01/22 22:12,94
14/01/22 22:13,96
14/01/22 22:14,97
14/01/22 22:15,93
14/01/22 22:16,94
14/01/22 22:17,97
14/01/22 22:18,97
14/01/22 22:19,95
14/01/22 22:20,94
14/01/22 22:21,95
14/01/22 22:22,95
14/01/22 22:23,96
14/01/22 22:24,96
14/01/22 22:25,101
14/01/22 22:26,100
14/01/22 22:27,96
14/01/22 22:28,91
14/01/22 22:29,88
14/01/22 22:30,79
14/01/22 22:31,91
14/01/22 22:32,98
14/01/22 22:33,102
14/01/22 22:34,104
14/01/22 22:35,102
14/01/22 22:36,104
14/01/22 22:37,103
14/01/22 22:38,93
14/01/22 22:39,102
14/01/22 22:40,105
14/01/22 22:41,104
14/01/22 22:42,101
14/01/22 22:43,100
14/01/22 22:44,101
14/01/22 22:45,103
14/01/22 22:46,100
14/01/22 22:47,101
14/01/22 22:48,100
14/01/22 22:49,99
14/01/22 22:50,98
14/01/22 22:51,98
14/01/22 22:52,99
14/01/22 22:53,104
14/01/22 22:54,103
14/01/22 22:55,101
14/01/22 22:56,102
14/01/22 22:57,101
14/01/22 22:58,100
14/01/22 22:59,101
14/01/22 23:00,103
14/01/22 23:01,101
14/01/22 23:02,101
14/01/22 23:03,101
14/01/22 23:04,101
14/01/22 23:05,102
14/01/22 23:06,102
14/01/22 23:07,102
14/01/22 23:08,103
14/01/22 23:09,102
14/01/22 23:10,107
14/01/22 23:11,104
14/01/22 23:12,104
14/01/22 23:13,103
14/01/22 23:14,104
14/01/22 23:15,106
14/01/22 23:16,106
14/01/22 23:17,107
14/01/22 23:18,109
14/01/22 23:19,116
14/01/22 23:20,123
14/01/22 23:21,107
14/01/22 23:22,94
14/01/22 23:23,90
14/01/22 23:24,97
14/01/22 23:25,82
14/01/22 23:26,91
14/01/22 23:27,103
14/01/22 23:28,104
14/01/22 23:29,102
14/01/22 23:30,100
14/01/22 23:31,99
14/01/22 23:32,100
14/01/22 23:33,100
14/01/22 23:34,100
14/01/22 23:35,102
14/01/22 23:36,102
14/01/22 23:37,101
14/01/22 23:38,101
14/01/22 23:39,101
14/01/22 23:40,100
14/01/22 23:41,100
14/01/22 23:42,100
14/01/22 23:43,99
14/01/22 23:44,97
14/01/22 23:45,95
14/01/22 23:46,96
14/01/22 23:47,96
14/01/22 23:48,98
14/01/22 23:49,98
14/01/22 23:50,97
14/01/22 23:51,97
14/01/22 23:52,95
14/01/22 23:53,94
14/01/22 23:54,94
14/01/22 23:55,94
14/01/22 23:56,93
14/01/22 23:57,94
14/01/22 23:58,96
14/01/22 23:59,
15/01/22 0:00,94
15/01/22 0:01,94
15/01/22 0:02,94
15/01/22 0:03,94
15/01/22 0:04,91
15/01/22 0:05,87
15/01/22 0:06,98
15/01/22 0:07,101
15/01/22 0:08,101
15/01/22 0:09,99
15/01/22 0:10,97
15/01/22 0:11,97
15/01/22 0:12,96
15/01/22 0:13,98
15/01/22 0:14,97
15/01/22 0:15,94
15/01/22 0:16,94
15/01/22 0:17,94
15/01/22 0:18,93
15/01/22 0:19,93
15/01/22 0:20,92
15/01/22 0:21,91
15/01/22 0:22,92
15/01/22 0:23,92
15/01/22 0:24,90
15/01/22 0:25,91
15/01/22 0:26,91
15/01/22 0:27,90
15/01/22 0:28,92
15/01/22 0:29,91
15/01/22 0:30,92
15/01/22 0:31,92
15/01/22 0:32,90
15/01/22 0:33,91
15/01/22 0:34,93
15/01/22 0:35,93
15/01/22 0:36,91
15/01/22 0:37,87
15/01/22 0:38,90
15/01/22 0:39,89
15/01/22 0:40,90
15/01/22 0:41,86
15/01/22 0:42,85
15/01/22 0:43,85
15/01/22 0:44,89
15/01/22 0:45,88
15/01/22 0:46,89
15/01/22 0:47,90
15/01/22 0:48,90
15/01/22 0:49,90
15/01/22 0:50,89
15/01/22 0:51,90
15/01/22 0:52,91
15/01/22 0:53,90
15/01/22 0:54,90
15/01/22 0:55,89
15/01/22 0:56,88
15/01/22 0:57,91
15/01/22 0:58,91
15/01/22 0:59,91
15/01/22 1:00,91
15/01/22 1:01,91
15/01/22 1:02,90
15/01/22 1:03,91
15/01/22 1:04,91
15/01/22 1:05,92
15/01/22 1:06,92
15/01/22 1:07,91
15/01/22 1:08,92
15/01/22 1:09,91
15/01/22 1:10,94
15/01/22 1:11,93
15/01/22 1:12,93
15/01/22 1:13,95
15/01/22 1:14,98
15/01/22 1:15,91
15/01/22 1:16,87
15/01/22 1:17,85
15/01/22 1:18,84
15/01/22 1:19,87
15/01/22 1:20,88
15/01/22 1:21,89
15/01/22 1:22,89
15/01/22 1:23,91
15/01/22 1:24,93
15/01/22 1:25,91
15/01/22 1:26,93
15/01/22 1:27,87
15/01/22 1:28,88
15/01/22 1:29,86
15/01/22 1:30,87
15/01/22 1:31,87
15/01/22 1:32,89
15/01/22 1:33,90
15/01/22 1:34,89
15/01/22 1:35,89
15/01/22 1:36,93
15/01/22 1:37,93
15/01/22 1:38,91
15/01/22 1:39,87
15/01/22 1:40,97
15/01/22 1:41,94
15/01/22 1:42,95
15/01/22 1:43,95
15/01/22 1:44,95
15/01/22 1:45,97
15/01/22 1:46,97
15/01/22 1:47,94
15/01/22 1:48,95
15/01/22 1:49,95
15/01/22 1:50,94
15/01/22 1:51,99
15/01/22 1:52,98
15/01/22 1:53,95
15/01/22 1:54,96
15/01/22 1:55,98
15/01/22 1:56,97
15/01/22 1:57,96
15/01/22 1:58,92
15/01/22 1:59,91
15/01/22 2:00,94
15/01/22 2:01,93
15/01/22 2:02,97
15/01/22 2:03,94
15/01/22 2:04,90
15/01/22 2:05,90
15/01/22 2:06,93
15/01/22 2:07,90
15/01/22 2:08,92
15/01/22 2:09,90
15/01/22 2:10,88
15/01/22 2:11,90
15/01/22 2:12,90
15/01/22 2:13,91
15/01/22 2:14,89
15/01/22 2:15,88
15/01/22 2:16,87
15/01/22 2:17,88
15/01/22 2:18,89
15/01/22 2:19,90
15/01/22 2:20,91
15/01/22 2:21,90
15/01/22 2:22,90
15/01/22 2:23,89
15/01/22 2:24,89
15/01/22 2:25,88
15/01/22 2:26,87
15/01/22 2:27,87
15/01/22 2:28,87
15/01/22 2:29,87
15/01/22 2:30,87
15/01/22 2:31,88
15/01/22 2:32,88
15/01/22 2:33,89
15/01/22 2:34,89
15/01/22 2:35,89
15/01/22 2:36,88
15/01/22 2:37,89
15/01/22 2:38,88
15/01/22 2:39,88
15/01/22 2:40,89
15/01/22 2:41,89
15/01/22 2:42,89
15/01/22 2:43,89
15/01/22 2:44,87
15/01/22 2:45,87
15/01/22 2:46,88
15/01/22 2:47,87
15/01/22 2:48,85
15/01/22 2:49,90
15/01/22 2:50,91
15/01/22 2:51,90
15/01/22 2:52,89
15/01/22 2:53,89
15/01/22 2:54,89
15/01/22 2:55,90
15/01/22 2:56,91
15/01/22 2:57,90
15/01/22 2:58,90
15/01/22 2:59,90
15/01/22 3:00,89
15/01/22 3:01,86
15/01/22 3:02,87
15/01/22 3:03,88
15/01/22 3:04,88
15/01/22 3:05,86
15/01/22 3:06,86
15/01/22 3:07,86
15/01/22 3:08,87
15/01/22 3:09,87
15/01/22 3:10,87
15/01/22 3:11,87
15/01/22 3:12,87
15/01/22 3:13,87
15/01/22 3:14,86
15/01/22 3:15,86
15/01/22 3:16,88
15/01/22 3:17,90
15/01/22 3:18,87
15/01/22 3:19,86
15/01/22 3:20,83
15/01/22 3:21,82
15/01/22 3:22,81
15/01/22 3:23,80
15/01/22 3:24,82
15/01/22 3:25,77
15/01/22 3:26,76
15/01/22 3:27,77
15/01/22 3:28,78
15/01/22 3:29,80
15/01/22 3:30,80
15/01/22 3:31,80
15/01/22 3:32,80
15/01/22 3:33,79
15/01/22 3:34,79
15/01/22 3:35,79
15/01/22 3:36,80
15/01/22 3:37,80
15/01/22 3:38,80
15/01/22 3:39,83
15/01/22 3:40,82
15/01/22 3:41,82
15/01/22 3:42,84
15/01/22 3:43,87
15/01/22 3:44,87
15/01/22 3:45,87
15/01/22 3:46,87
15/01/22 3:47,87
15/01/22 3:48,85
15/01/22 3:49,85
15/01/22 3:50,86
15/01/22 3:51,85
15/01/22 3:52,86
15/01/22 3:53,83
15/01/22 3:54,85
15/01/22 3:55,84
15/01/22 3:56,88
15/01/22 3:57,89
15/01/22 3:58,88
15/01/22 3:59,90
15/01/22 4:00,86
15/01/22 4:01,89
15/01/22 4:02,90
15/01/22 4:03,89
15/01/22 4:04,88
15/01/22 4:05,86
15/01/22 4:06,87
15/01/22 4:07,85
15/01/22 4:08,88
15/01/22 4:09,90
15/01/22 4:10,90
15/01/22 4:11,84
15/01/22 4:12,81
15/01/22 4:13,81
15/01/22 4:14,82
15/01/22 4:15,82
15/01/22 4:16,83
15/01/22 4:17,84
15/01/22 4:18,83
15/01/22 4:19,84
15/01/22 4:20,84
15/01/22 4:21,85
15/01/22 4:22,85
15/01/22 4:23,86
15/01/22 4:24,86
15/01/22 4:25,85
15/01/22 4:26,85
15/01/22 4:27,85
15/01/22 4:28,86
15/01/22 4:29,85
15/01/22 4:30,83
15/01/22 4:31,84
15/01/22 4:32,85
15/01/22 4:33,84
15/01/22 4:34,85
15/01/22 4:35,86
15/01/22 4:36,86
15/01/22 4:37,86
15/01/22 4:38,84
15/01/22 4:39,85
15/01/22 4:40,86
15/01/22 4:41,87
15/01/22 4:42,86
15/01/22 4:43,86
15/01/22 4:44,85
15/01/22 4:45,85
15/01/22 4:46,85
15/01/22 4:47,85
15/01/22 4:48,84
15/01/22 4:49,85
15/01/22 4:50,86
15/01/22 4:51,86
15/01/22 4:52,85
15/01/22 4:53,84
15/01/22 4:54,84
15/01/22 4:55,83
15/01/22 4:56,81
15/01/22 4:57,82
15/01/22 4:58,83
15/01/22 4:59,83
15/01/22 5:00,83
15/01/22 5:01,83
15/01/22 5:02,83
15/01/22 5:03,83
15/01/22 5:04,83
15/01/22 5:05,83
15/01/22 5:06,83
15/01/22 5:07,81
15/01/22 5:08,81
15/01/22 5:09,81
15/01/22 5:10,81
15/01/22 5:11,81
15/01/22 5:12,81
15/01/22 5:13,81
15/01/22 5:14,82
15/01/22 5:15,80
15/01/22 5:16,80
15/01/22 5:17,80
15/01/22 5:18,80
15/01/22 5:19,80
15/01/22 5:20,80
15/01/22 5:21,80
15/01/22 5:22,79
15/01/22 5:23,79
15/01/22 5:24,79
15/01/22 5:25,80
15/01/22 5:26,78
15/01/22 5:27,78
15/01/22 5:28,78
15/01/22 5:29,78
15/01/22 5:30,78
15/01/22 5:31,78
15/01/22 5:32,78
15/01/22 5:33,78
15/01/22 5:34,79
15/01/22 5:35,79
15/01/22 5:36,79
15/01/22 5:37,80
15/01/22 5:38,76
15/01/22 5:39,75
15/01/22 5:40,79
15/01/22 5:41,78
15/01/22 5:42,80
15/01/22 5:43,81
15/01/22 5:44,80
15/01/22 5:45,79
15/01/22 5:46,83
15/01/22 5:47,85
15/01/22 5:48,83
15/01/22 5:49,84
15/01/22 5:50,85
15/01/22 5:51,84
15/01/22 5:52,84
15/01/22 5:53,84
15/01/22 5:54,81
15/01/22 5:55,81
15/01/22 5:56,81
15/01/22 5:57,83
15/01/22 5:58,82
15/01/22 5:59,82
15/01/22 6:00,80
15/01/22 6:01,76
15/01/22 6:02,82
15/01/22 6:03,86
15/01/22 6:04,87
15/01/22 6:05,87
15/01/22 6:06,84
15/01/22 6:07,82
15/01/22 6:08,81
15/01/22 6:09,86
15/01/22 6:10,82
15/01/22 6:11,84
15/01/22 6:12,83
15/01/22 6:13,82
15/01/22 6:14,83
15/01/22 6:15,84
15/01/22 6:16,81
15/01/22 6:17,82
15/01/22 6:18,84
15/01/22 6:19,80
15/01/22 6:20,79
15/01/22 6:21,79
15/01/22 6:22,79
15/01/22 6:23,76
15/01/22 6:24,76
15/01/22 6:25,75
15/01/22 6:26,76
15/01/22 6:27,75
15/01/22 6:28,74
15/01/22 6:29,74
15/01/22 6:30,76
15/01/22 6:31,75
15/01/22 6:32,74
15/01/22 6:33,74
15/01/22 6:34,74
15/01/22 6:35,74
15/01/22 6:36,74
15/01/22 6:37,73
15/01/22 6:38,73
15/01/22 6:39,72
15/01/22 6:40,75
15/01/22 6:41,75
15/01/22 6:42,72
15/01/22 6:43,64
15/01/22 6:44,68
15/01/22 6:45,66
15/01/22 6:46,67
15/01/22 6:47,70
15/01/22 6:48,70
15/01/22 6:49,72
15/01/22 6:50,72
15/01/22 6:51,74
15/01/22 6:52,71
15/01/22 6:53,68
15/01/22 6:54,71
15/01/22 6:55,71
15/01/22 6:56,71
15/01/22 6:57,72
15/01/22 6:58,72
15/01/22 6:59,72
15/01/22 7:00,74
15/01/22 7:01,76
15/01/22 7:02,79
15/01/22 7:03,78
15/01/22 7:04,69
15/01/22 7:05,68
15/01/22 7:06,69
15/01/22 7:07,75
15/01/22 7:08,69
15/01/22 7:09,75
15/01/22 7:10,76
15/01/22 7:11,76
15/01/22 7:12,76
15/01/22 7:13,75
15/01/22 7:14,76
15/01/22 7:15,74
15/01/22 7:16,76
15/01/22 7:17,73
15/01/22 7:18,74
15/01/22 7:19,73
15/01/22 7:20,74
15/01/22 7:21,74
15/01/22 7:22,70
15/01/22 7:23,73
15/01/22 7:24,72
15/01/22 7:25,72
15/01/22 7:26,74
15/01/22 7:27,73
15/01/22 7:28,71
15/01/22 7:29,73
15/01/22 7:30,72
15/01/22 7:31,78
15/01/22 7:32,81
15/01/22 7:33,77
15/01/22 7:34,77
15/01/22 7:35,77
15/01/22 7:36,79
15/01/22 7:37,76
15/01/22 7:38,74
15/01/22 7:39,74
15/01/22 7:40,75
15/01/22 7:41,78
15/01/22 7:42,77
15/01/22 7:43,74
15/01/22 7:44,72
15/01/22 7:45,75
15/01/22 7:46,78
15/01/22 7:47,79
15/01/22 7:48,79
15/01/22 7:49,78
15/01/22 7:50,78
15/01/22 7:51,80
15/01/22 7:52,76
15/01/22 7:53,77
15/01/22 7:54,76
15/01/22 7:55,77
15/01/22 7:56,77
15/01/22 7:57,77
15/01/22 7:58,77
15/01/22 7:59,77
15/01/22 8:00,77
15/01/22 8:01,78
15/01/22 8:02,77
15/01/22 8:03,77
15/01/22 8:04,76
15/01/22 8:05,76
15/01/22 8:06,77
15/01/22 8:07,76
15/01/22 8:08,77
15/01/22 8:09,77
15/01/22 8:10,84
15/01/22 8:11,83
15/01/22 8:12,79
15/01/22 8:13,79
15/01/22 8:14,79
15/01/22 8:15,77
15/01/22 8:16,75
15/01/22 8:17,72
15/01/22 8:18,72
15/01/22 8:19,74
15/01/22 8:20,73
15/01/22 8:21,72
15/01/22 8:22,73
15/01/22 8:23,73
15/01/22 8:24,76
15/01/22 8:25,76
15/01/22 8:26,72
15/01/22 8:27,73
15/01/22 8:28,73
15/01/22 8:29,69
15/01/22 8:30,66
15/01/22 8:31,73
15/01/22 8:32,73
15/01/22 8:33,70
15/01/22 8:34,72
15/01/22 8:35,72
15/01/22 8:36,70
15/01/22 8:37,74
15/01/22 8:38,71
15/01/22 8:39,71
15/01/22 8:40,71
15/01/22 8:41,73
15/01/22 8:42,78
15/01/22 8:43,83
15/01/22 8:44,88
15/01/22 8:45,89
15/01/22 8:46,89
15/01/22 8:47,88
15/01/22 8:48,81
15/01/22 8:49,83
15/01/22 8:50,84
15/01/22 8:51,85
15/01/22 8:52,86
15/01/22 8:53,81
15/01/22 8:54,84
15/01/22 8:55,87
15/01/22 8:56,88
15/01/22 8:57,88
15/01/22 8:58,89
15/01/22 8:59,88
15/01/22 9:00,90
15/01/22 9:01,92
15/01/22 9:02,87
15/01/22 9:03,87
15/01/22 9:04,92
15/01/22 9:05,95
15/01/22 9:06,92
15/01/22 9:07,85
15/01/22 9:08,85
15/01/22 9:09,83
15/01/22 9:10,83
15/01/22 9:11,81
15/01/22 9:12,79
15/01/22 9:13,82
15/01/22 9:14,80
15/01/22 9:15,77
15/01/22 9:16,79
15/01/22 9:17,78
15/01/22 9:18,82
15/01/22 9:19,83
15/01/22 9:20,81
15/01/22 9:21,79
15/01/22 9:22,82
15/01/22 9:23,80
15/01/22 9:24,80
15/01/22 9:25,82
15/01/22 9:26,83
15/01/22 9:27,82
15/01/22 9:28,84
15/01/22 9:29,81
15/01/22 9:30,80
15/01/22 9:31,82
15/01/22 9:32,83
15/01/22 9:33,85
15/01/22 9:34,84
15/01/22 9:35,78
15/01/22 9:36,79
15/01/22 9:37,80
15/01/22 9:38,81
15/01/22 9:39,81
15/01/22 9:40,79
15/01/22 9:41,82
15/01/22 9:42,82
15/01/22 9:43,83
15/01/22 9:44,83
15/01/22 9:45,83
15/01/22 9:46,83
15/01/22 9:47,84
15/01/22 9:48,80
